First Investment Day,Last Investment Day,Return (%)
1981-03-24,1991-03-21,86.55828346446893
1981-04-23,1991-04-19,94.06843312603176
1981-05-26,1991-05-20,86.55845181627222
1981-06-22,1991-06-19,86.43879265165731
1981-07-22,1991-07-19,89.46140930062188
1981-08-21,1991-08-16,88.47223128090474
1981-09-21,1991-09-17,86.90790950692613
1981-10-20,1991-10-17,88.01652820985454
1981-11-19,1991-11-15,81.80770652959251
1981-12-21,1991-12-16,80.93924758817232
1982-01-18,1992-01-15,96.17532437137109
1982-02-17,1992-02-14,90.33867230647296
1982-03-19,1992-03-13,85.20992700155755
1982-04-19,1992-04-14,85.88628902867129
1982-05-18,1992-05-14,84.15097334736615
1982-06-17,1992-06-12,80.647496357666
1982-07-19,1992-07-13,80.48668275317907
1982-08-16,1992-08-12,79.59558570058063
1982-09-15,1992-09-11,77.7289283220856
1982-10-15,1992-10-09,68.44684986986063
1982-11-15,1992-11-10,73.32262033992188
1982-12-14,1992-12-10,78.19279831888909
1983-01-13,1993-01-08,74.0047734640975
1983-02-14,1993-02-08,79.82210198494806
1983-03-14,1993-03-10,81.54878076858002
1983-04-13,1993-04-08,74.11685835451351
1983-05-13,1993-05-07,72.75822177991509
1983-06-13,1993-06-08,72.24537980417351
1983-07-12,1993-07-08,72.38530040581253
1983-08-11,1993-08-06,70.99135481408297
1983-09-12,1993-09-03,74.26150802988096
1983-10-10,1993-10-06,72.46832181534064
1983-11-09,1993-11-05,70.63574864618342
1983-12-09,1993-12-03,71.11941021361719
1984-01-09,1994-01-04,70.27950952867964
1984-02-07,1994-02-03,73.85746678079691
1984-03-08,1994-03-04,66.53597212933103
1984-04-09,1994-04-04,55.809982892252755
1984-05-07,1994-05-04,58.808300522527404
1984-06-06,1994-06-03,60.18297336238403
1984-07-06,1994-07-01,53.79626717699251
1984-08-06,1994-08-02,56.94188193630998
1984-09-04,1994-09-01,59.6603781353257
1984-10-04,1994-09-30,55.11779520763572
1984-11-05,1994-10-31,56.77071411908212
1984-12-03,1994-11-30,49.14197235476889
1985-01-02,1994-12-30,49.47823130692692
1985-02-01,1995-01-27,51.5808730353015
1985-03-04,1995-02-28,55.66297579300523
1985-04-02,1995-03-30,58.97183330241693
1985-05-02,1995-04-28,61.395571808755086
1985-06-03,1995-05-26,62.60968900161561
1985-07-01,1995-06-28,67.60881655639226
1985-07-31,1995-07-28,72.6468248387161
